BKarma,BMalzahar,BJayce,BRengar,BVayne,RSoraka,RIvern,RMaokai,RZed,RLucian
BTalon,BLulu,BLucian,BLee Sin,BOrianna,RJarvan IV,RKatarina,RAnnie,RKarma,RCaitlyn
BElise,BGangplank,BMorgana,BZed,BCaitlyn,RKha'Zix,RBlitzcrank,RTwitch,RKatarina,RSyndra
BKha'Zix,BRiven,BKassadin,BEzreal,BMorgana,RThresh,RVel'Koz,RLee Sin,RTwitch,RKatarina
BPantheon,BLux,BLee Sin,BKog'Maw,BLulu,RTwisted Fate,RHecarim,RLucian,RKatarina,RRiven
BLucian,BJanna,BRiven,BGragas,BTwisted Fate,RBlitzcrank,RZac,RPoppy,RMordekaiser,RGangplank
BCaitlyn,BBard,BWarwick,BMalzahar,BPantheon,RJanna,RMaster Yi,RTwitch,RPoppy,RKatarina
BKha'Zix,BKatarina,BShen,BJanna,BLucian,RSoraka,RKog'Maw,ROlaf,RTeemo,ROrianna
BSivir,BKatarina,BElise,BLulu,BRiven,RBlitzcrank,RYasuo,RJinx,RLee Sin,RJayce
BVladimir,BHecarim,BKalista,BKatarina,BLulu,RCamille,RCaitlyn,RRumble,RLee Sin,RJanna
BVladimir,BRumble,BSona,BAshe,BJayce,RZac,RJhin,RKennen,ROrianna,RKarma
BCaitlyn,BKatarina,BLulu,BDarius,BWarwick,RVarus,RSoraka,RKled,RNunu,ROrianna
BCaitlyn,BKatarina,BGangplank,BJax,BOrianna,RHecarim,RJhin,RRenekton,RLulu,RCassiopeia
BNunu,BRumble,BTaliyah,BJanna,BEzreal,RBraum,RElise,RJayce,RSyndra,RAshe
BVladimir,BKindred,BFiora,BMorgana,BKalista,ROrianna,RKog'Maw,RHecarim,RLulu,REkko
BKha'Zix,BShen,BXerath,BEzreal,BLulu,RKarma,RCaitlyn,RShaco,RVeigar,RMaokai
BNami,BMaokai,BLucian,BElise,BAhri,RTryndamere,RWarwick,RKarma,RKatarina,RJhin
BKha'Zix,BRenekton,BCaitlyn,BOrianna,BSoraka,RKarma,RWarwick,RLucian,RTwisted Fate,RDarius
BKled,BGragas,BJhin,BThresh,BTalon,RAshe,RRiven,RLeona,RVi,RAkali
BRiven,BThresh,BCaitlyn,BKatarina,BLee Sin,RLulu,RKennen,RCassiopeia,RDraven,RHecarim
BHecarim,BCaitlyn,BKatarina,BFiora,BKarma,RSion,REzreal,RFizz,RBraum,RLee Sin
BElise,BThresh,BSyndra,BPantheon,BEzreal,RRengar,RLulu,RTalon,RTwitch,RKatarina
BLux,BAkali,BAmumu,BCaitlyn,BNautilus,RRenekton,RZiggs,RMorgana,RLee Sin,RJax
BEzreal,BEkko,BGragas,BZed,BSona,RRenekton,RJanna,RLucian,RZac,RYasuo
BLucian,BCamille,BOrianna,BHecarim,BBlitzcrank,REzreal,RKatarina,RNami,RRammus,RDarius
BKatarina,BShaco,BNami,BCaitlyn,BKled,RAshe,RDarius,ROlaf,RSoraka,RVladimir
BEzreal,BLulu,BKled,BYasuo,BKha'Zix,RLucian,RElise,RBlitzcrank,RRenekton,RWarwick
BEzreal,BAhri,BWarwick,BJanna,BRiven,RCho'Gath,RJayce,RLee Sin,RAshe,RCassiopeia
BMalzahar,BVi,BCaitlyn,BMorgana,BRenekton,RNautilus,RSivir,RLulu,RGragas,RAhri
BLulu,BGraves,BKog'Maw,BOrianna,BVladimir,RPoppy,RShaco,RJhin,RBraum,RKatarina
BTwitch,BFiora,BKatarina,BLulu,BZac,RRenekton,RBlitzcrank,RVolibear,RAnivia,RKog'Maw
BCamille,BOrianna,BBlitzcrank,BGragas,BJhin,RKindred,RCaitlyn,RTeemo,RViktor,RLulu
BTwisted Fate,BNami,BJarvan IV,BLucian,BShaco,RThresh,RRiven,RLee Sin,RCaitlyn,RKatarina
BGragas,BFiora,BTwisted Fate,BVayne,BNami,ROrianna,RLucian,RYasuo,RLee Sin,RLulu
BOlaf,BKassadin,BPoppy,BCaitlyn,BKarma,RKatarina,RAshe,RJarvan IV,RThresh,REvelynn
BLee Sin,BKled,BTristana,BKarma,BKatarina,REzreal,ROlaf,RVladimir,RLulu,RRyze
BKha'Zix,BKatarina,BTahm Kench,BJhin,BWukong,RKalista,RVel'Koz,RAhri,RLee Sin,RNautilus
BMaokai,BOlaf,BLucian,BAzir,BJanna,RAnivia,RTalon,RHecarim,RRiven,REzreal
BLulu,BMaokai,BTwisted Fate,BDraven,BIvern,RVeigar,RRengar,RRiven,RNami,REzreal
BKarma,BMaster Yi,BLucian,BFiora,BLulu,RJax,RGraves,RKatarina,REzreal,RBlitzcrank
BAurelion Sol,BThresh,BLucian,BVi,BVladimir,RJax,RHecarim,RKatarina,REzreal,RTahm Kench
BEzreal,BKatarina,BBlitzcrank,BHecarim,BRenekton,RLulu,RAshe,RElise,RShen,RAhri
BZilean,BRengar,BTryndamere,BKatarina,BCaitlyn,RElise,RTaliyah,RBlitzcrank,RDraven,RJayce
BFiora,BCaitlyn,BOrianna,BBard,BElise,RAhri,RMaokai,RLulu,RShaco,RTwitch
BTryndamere,BKindred,BBrand,BAnnie,BJhin,RLucian,RKatarina,RAatrox,RRek'Sai,RAnivia
BOlaf,BAhri,BEzreal,BPoppy,BJanna,RElise,RTryndamere,RNami,RAshe,RCamille
BTalon,BKarma,BKatarina,BKha'Zix,BEzreal,RFiora,RLulu,RRyze,RElise,RTwitch
BGragas,BThresh,BRiven,BAhri,BEzreal,RJhin,RShen,RSoraka,RViktor,RLee Sin
BRiven,BMalzahar,BUrgot,BShen,BKatarina,RLulu,RTwitch,RKassadin,RHecarim,RTeemo
BAhri,BKarma,BJarvan IV,BCaitlyn,BHecarim,RLee Sin,RAshe,RTeemo,RZed,RLulu
BShaco,BLulu,BAshe,BRiven,BRyze,RJanna,RJhin,ROrianna,RJayce,RJarvan IV
BKindred,BAshe,BTaliyah,BGragas,BGangplank,REzreal,RPoppy,RKatarina,RLeona,RVi
BShaco,BJhin,BYasuo,BNami,BZiggs,RAhri,RLulu,RRiven,RMiss Fortune,ROlaf
BMaokai,BKarma,BCaitlyn,BOrianna,BKatarina,RHecarim,RGangplank,RAhri,REzreal,RJanna
BRek'Sai,BZed,BZyra,BKatarina,BJhin,RVarus,RBlitzcrank,RKennen,RPantheon,RAhri
BKarma,BShaco,BDarius,BEzreal,BFizz,RBard,RRiven,RGragas,RKatarina,RLucian
BAhri,BTahm Kench,BKalista,BLee Sin,BShen,ROrianna,REvelynn,RNautilus,REkko,RCaitlyn
BYasuo,BLulu,BViktor,BCaitlyn,BAmumu,RSyndra,RThresh,RShaco,RJhin,RRenekton
BOrianna,BKennen,BRiven,BJhin,BRengar,REzreal,RKha'Zix,RLeBlanc,RLissandra,RSona
BAhri,BRenekton,BNami,BKha'Zix,BJhin,RVarus,RPantheon,RRyze,RBrand,RNidalee
BKatarina,BJayce,BVel'Koz,BJhin,BNocturne,RLee Sin,RMiss Fortune,RVladimir,RVarus,RKha'Zix
BGragas,BSona,BEzreal,BXerath,BHecarim,ROrianna,RCaitlyn,RNami,RLee Sin,RRiven
BNidalee,BRyze,BCaitlyn,BBard,BRenekton,RRengar,RMorgana,RKatarina,RDiana,RGraves
BNami,BCaitlyn,BRumble,BZed,BLee Sin,RKled,RElise,RJhin,RAzir,RSona
BIvern,BSwain,BLulu,BDraven,BKatarina,RJayce,REkko,RJhin,RTwitch,RLeona
BShyvana,BDarius,BJhin,BMalzahar,BQuinn,RTalon,RIvern,RLulu,RCassiopeia,RFiora
BVarus,BShaco,BIrelia,BNami,BViktor,RYasuo,REzreal,RJanna,RKatarina,RIvern
BKled,BKha'Zix,BLulu,BJanna,BJhin,RZyra,RElise,RTalon,RAhri,RVarus
BNautilus,BDr. Mundo,BLee Sin,BJhin,BKatarina,RRek'Sai,RJanna,RRiven,RRyze,RVarus
BVarus,BMalzahar,BJayce,BLee Sin,BGragas,RMaokai,RDraven,REvelynn,RAhri,RNunu
BJhin,BJayce,BRengar,BThresh,BKennen,RYasuo,RKatarina,RRek'Sai,RZed,RNami
BRyze,BJhin,BRek'Sai,BNami,BGragas,RLee Sin,RKarma,RMalzahar,RFiora,RCaitlyn
BGraves,BNasus,BZyra,BAhri,BJhin,RJanna,RVladimir,RRyze,RShyvana,REzreal
BLee Sin,BAnivia,BMalzahar,BVarus,BZed,ROrianna,RJanna,RMiss Fortune,RRumble,ROlaf
BJhin,BKatarina,BNautilus,BMordekaiser,BZac,REzreal,RYasuo,RCorki,RHecarim,RThresh
BMiss Fortune,BNasus,BKatarina,BRumble,BKled,RThresh,RAhri,RRiven,RKha'Zix,RVarus
BViktor,BPoppy,BKha'Zix,BBlitzcrank,BDraven,RLucian,RKled,RUdyr,RThresh,RFizz
BSwain,BLee Sin,BAhri,BKalista,BLulu,RNami,RSyndra,RShaco,RGangplank,REzreal
BLee Sin,BKalista,BFiddlesticks,BVayne,BJanna,RRumble,RSoraka,RZiggs,RGragas,REzreal
BAnnie,BAhri,BGragas,BDarius,BTwitch,RShen,RKatarina,RLulu,RDraven,RRengar
BCamille,BKha'Zix,BBlitzcrank,BLucian,BXerath,RKled,RGragas,REvelynn,RAhri,RKog'Maw
BTaliyah,BLucian,BLee Sin,BNami,BFizz,REzreal,RKha'Zix,RGalio,RLulu,RIllaoi
BCamille,BKha'Zix,BTrundle,BVladimir,BEzreal,RCaitlyn,RJanna,RZac,RRenekton,RTwisted Fate
BNautilus,BJayce,BEzreal,BFizz,BRengar,RKatarina,RGnar,RThresh,RCaitlyn,RGragas
BCaitlyn,BRumble,BNami,BTalon,BGraves,RKha'Zix,RSwain,RFizz,RThresh,RLucian
BCassiopeia,BEzreal,BRiven,BLee Sin,BThresh,RRumble,RLulu,RKha'Zix,RZed,RVarus
BVolibear,BAhri,BShen,BNami,BCaitlyn,RThresh,RKarthus,RAshe,RGalio,RSwain
BAhri,BElise,BLulu,BEzreal,BYasuo,RRek'Sai,RIrelia,RSoraka,RRengar,RJhin
BGragas,BPantheon,BThresh,BKalista,BRengar,RDr. Mundo,RLucian,RAkali,RKarma,RKha'Zix
BTaric,BZac,BRengar,BEzreal,BKassadin,RKatarina,RGragas,RMordekaiser,RBlitzcrank,RTryndamere
BElise,BCaitlyn,BJayce,BMiss Fortune,BGalio,RLulu,RKog'Maw,ROrianna,RIvern,RNautilus
BLulu,BGangplank,BLucian,BLeBlanc,BRiven,RLee Sin,RKog'Maw,RGragas,RRumble,RBrand
BGragas,BThresh,BEzreal,BGraves,BTwisted Fate,RKarma,RElise,RViktor,RRenekton,RCaitlyn
BYasuo,BVarus,BNautilus,BThresh,BZac,RCaitlyn,RAkali,RShaco,RLulu,RPoppy
BKog'Maw,BJax,BLulu,BRiven,BCassiopeia,REzreal,RAnivia,RWarwick,RThresh,REvelynn
BLucian,BSinged,BLee Sin,BAhri,BThresh,RGalio,RTahm Kench,RRenekton,RIvern,RMiss Fortune
BLucian,BCho'Gath,BGangplank,BKayle,BElise,REzreal,RRenekton,RIvern,RGalio,RNami
BKarma,BJanna,BVladimir,BGraves,BEzreal,RLucian,RLeona,RDarius,RLee Sin,RAnnie
BLulu,BViktor,BGragas,BLee Sin,BEzreal,RBlitzcrank,RZac,RVeigar,RDraven,RRenekton
BJhin,BWarwick,BGragas,BTwisted Fate,BKarma,RAnnie,RLee Sin,RTryndamere,RThresh,RLucian
BBraum,BLucian,BDiana,BRumble,BGraves,RVayne,RElise,RGangplank,RCaitlyn,RThresh
BLux,BGragas,BJayce,BThresh,BCaitlyn,RRumble,RKha'Zix,RNami,RAshe,RZiggs
BNunu,BAhri,BFizz,BVeigar,BCaitlyn,RFiora,RSoraka,RLee Sin,RLucian,RTaliyah
BKled,BEzreal,BGalio,BBard,BZiggs,RThresh,RLucian,RIvern,RKassadin,RNautilus
BShaco,BSwain,BKarma,BEzreal,BGragas,RRenekton,RMiss Fortune,RLee Sin,RKassadin,RSona
BRumble,BSinged,BVayne,BWarwick,BThresh,RGalio,RJax,RLux,RTalon,REzreal
BHecarim,BLulu,BKog'Maw,BRyze,BRiven,REvelynn,REzreal,RKarma,RTalon,RKennen
BVladimir,BUrgot,BCamille,BLee Sin,BAurelion Sol,RVarus,RShaco,RFizz,RRenekton,RZyra
BLee Sin,BZilean,BKarma,BKennen,BLucian,RRumble,REzreal,RJayce,RSoraka,RMalphite
BThresh,BIvern,BEzreal,BLucian,BFizz,RGangplank,RLee Sin,RRenekton,RVarus,RLulu
BGragas,BKatarina,BRumble,BThresh,BDraven,RZiggs,RPantheon,RKarma,RLucian,RFiora
BAhri,BLee Sin,BLulu,BLucian,BKennen,RZiggs,RKha'Zix,RKarthus,RJayce,RNami
BLee Sin,BZilean,BPoppy,BKog'Maw,BKarma,RRenekton,REvelynn,RTwitch,RKatarina,RThresh
BGragas,BCaitlyn,BMorgana,BAhri,BRenekton,RTwitch,RJayce,RHecarim,RKennen,RThresh
BQuinn,BKog'Maw,BJanna,BNautilus,BSyndra,RThresh,RLee Sin,RGragas,RAhri,RTwitch
BKarma,BGragas,BViktor,BNocturne,BLucian,RJhin,RBlitzcrank,RAnivia,RGangplank,RKha'Zix
BRengar,BRenekton,BGragas,BVladimir,BEzreal,RKarma,RLee Sin,RLucian,RCamille,RAhri
BAshe,BEzreal,BXerath,BDarius,BIvern,RDraven,RGalio,RGangplank,RSyndra,RJax
BLucian,BJax,BBlitzcrank,BGragas,BAhri,RJanna,RTwitch,RLee Sin,RViktor,RPoppy
BOrianna,BRumble,BKog'Maw,BKarma,BRenekton,RLee Sin,RLulu,RVladimir,RTalon,RTwitch
BTalon,BGnar,BKha'Zix,BTwitch,BThresh,RGalio,RPantheon,RVarus,RKarma,RHecarim
BCassiopeia,BLeona,BCaitlyn,BRengar,BSwain,RAnnie,RJayce,REzreal,RAurelion Sol,RShaco
BJhin,BRengar,BAurelion Sol,BThresh,BAatrox,RAnnie,RGalio,RCaitlyn,RRenekton,RBlitzcrank
BCassiopeia,BShen,BBraum,BHecarim,BLucian,RBlitzcrank,RElise,RGalio,RKennen,RYasuo
BSyndra,BRenekton,BRiven,BEzreal,BMorgana,RLee Sin,RKalista,RRumble,RThresh,REkko
BRengar,BSyndra,BCaitlyn,BRumble,BNami,RFizz,RKarma,RJayce,RLee Sin,REzreal
BOrianna,BCaitlyn,BShaco,BLulu,BTalon,RSona,RCassiopeia,RRengar,RJayce,REzreal
BShen,BElise,BLulu,BEzreal,BOrianna,RVel'Koz,RTalon,RKayle,RLucian,REvelynn
BOrianna,BShen,BHecarim,BKog'Maw,BKarma,RLulu,RSwain,RRyze,REzreal,RLee Sin
BMalzahar,BIllaoi,BBlitzcrank,BGraves,BEzreal,RLulu,RAurelion Sol,RJhin,RTwitch,RKled
BAshe,BSwain,BSoraka,BTryndamere,BZac,RKha'Zix,RDarius,RJanna,RKog'Maw,RZilean
BJax,BVel'Koz,BCaitlyn,BThresh,BRyze,RVarus,RTryndamere,RZac,RAhri,RJanna
BZyra,BRiven,BKog'Maw,BVolibear,BSyndra,RTalon,RCaitlyn,RLulu,RTeemo,RGragas
BTwisted Fate,BTwitch,BWarwick,BRumble,BNami,RLucian,RLulu,RRenekton,RZiggs,RKha'Zix
BJanna,BAhri,BGraves,BAshe,BNautilus,RFizz,RCaitlyn,RKarma,RMaokai,RLee Sin
BKarma,BYasuo,BKalista,BVladimir,BElise,ROrianna,RGraves,RGragas,RLulu,RCaitlyn
BVladimir,BKha'Zix,BThresh,BEzreal,BJayce,RRumble,RAshe,RTaric,RSyndra,RShaco
BViktor,BOlaf,BLulu,BLucian,BVladimir,RVel'Koz,RFiora,RSwain,REzreal,RMaster Yi
BIrelia,BAnivia,BXin Zhao,BEzreal,BNautilus,RElise,RKalista,RLulu,RYasuo,RMaokai
BJanna,BKog'Maw,BLee Sin,BRenekton,BOrianna,RTalon,RZac,RVladimir,REzreal,RSona
BLee Sin,BLucian,BVel'Koz,BBlitzcrank,BRumble,RYasuo,RCaitlyn,RNami,RJayce,RElise
BAhri,BKalista,BKennen,BElise,BGangplank,RNautilus,RTaric,RDraven,RKatarina,RIvern
BLucian,BKarma,BKennen,BYasuo,BHecarim,RRengar,RKog'Maw,REkko,RAnivia,RLulu
BJhin,BHecarim,BJanna,BSyndra,BCamille,RVladimir,RFizz,RLee Sin,REzreal,RLulu
BMaokai,BElise,BThresh,BLucian,BAhri,RFiora,RBraum,RKha'Zix,RLissandra,RTwitch
BShaco,BSona,BEkko,BLucian,BJarvan IV,RLee Sin,RSyndra,RCamille,RBlitzcrank,REzreal
BSona,BNautilus,BTwisted Fate,BElise,BLucian,RVladimir,RRiven,RJarvan IV,REzreal,RSoraka
BYasuo,BAhri,BLulu,BCaitlyn,BLee Sin,RRiven,RKarma,RRek'Sai,RViktor,REzreal
BLulu,BAhri,BSinged,BRek'Sai,BEzreal,RDarius,RZac,RJhin,RAurelion Sol,RYasuo
BKarma,BFiora,BAhri,BLucian,BElise,RGraves,RZed,REzreal,RNami,RDiana
BEzreal,BLulu,BRumble,BXin Zhao,BVladimir,RTristana,RVi,RSinged,RNami,RAhri
BTalon,BRammus,BDarius,BBard,BLucian,RRenekton,RZilean,RSoraka,RElise,RJhin
BGragas,BKarma,BAhri,BNautilus,BEzreal,RMaster Yi,RLulu,RMalzahar,RThresh,RAshe
BTaric,BKog'Maw,BMorgana,BElise,BRenekton,RShaco,RGragas,RAhri,REzreal,RLulu
BEzreal,BNami,BIrelia,BGragas,BJayce,RSyndra,RVeigar,RRek'Sai,RJinx,RLulu
BOrianna,BGragas,BThresh,BRek'Sai,BLucian,RAhri,RRumble,RLulu,RGraves,REzreal
BJayce,BTalon,BGraves,BEzreal,BKarma,RSwain,ROrianna,RNunu,RLulu,RKog'Maw
BLulu,BZed,BElise,BNautilus,BLucian,REkko,REzreal,RKarma,RIvern,RJarvan IV
BRiven,BAhri,BLee Sin,BEzreal,BLulu,RSoraka,RFiora,RWukong,RAmumu,RZiggs
BSyndra,BWukong,BGangplank,BLucian,BLulu,REzreal,RXerath,RJanna,RLee Sin,RJayce
BVel'Koz,BPoppy,BZiggs,BHecarim,BLulu,RLucian,RNautilus,RThresh,RElise,RYasuo
BEzreal,BKha'Zix,BSoraka,BIrelia,BTalon,RElise,REkko,RJax,RLucian,RLulu
BLucian,BThresh,BCassiopeia,BGraves,BAhri,RJanna,ROlaf,RJinx,RRumble,RViktor
BBrand,BOrianna,BTristana,BEkko,BGraves,RTaliyah,RLulu,RCamille,RCaitlyn,RNunu
BLucian,BKatarina,BYorick,BSoraka,BOlaf,RGraves,RAshe,RBrand,RLulu,RKled
BVi,BEzreal,BThresh,BCamille,BViktor,ROrianna,RVolibear,RLucian,RLulu,RFiora
BJhin,BEvelynn,BCamille,BRyze,BJanna,RKatarina,RNami,RKled,RZac,REzreal
BEzreal,BKatarina,BKha'Zix,BShen,BBrand,REvelynn,RThresh,RViktor,RLucian,RTryndamere
BKarma,BZac,BSyndra,BGangplank,BCaitlyn,RWarwick,ROrianna,RLucian,RLulu,RSwain
BKarma,BKog'Maw,BVladimir,BWarwick,BKha'Zix,RFiora,RAnnie,RCamille,RNami,REzreal
BSivir,BBrand,BViktor,BJax,BWarwick,RTahm Kench,RDraven,RRek'Sai,RNami,RAnivia
BEzreal,BThresh,BShaco,BKatarina,BSyndra,RMiss Fortune,RPantheon,RKarma,RGragas,RRengar
BPantheon,BLucian,BSoraka,BNunu,BRiven,RZed,RGraves,RLulu,RNautilus,RSivir
BGraves,BSwain,BAlistar,BKatarina,BLucian,RCamille,RSoraka,RHecarim,RDraven,REkko
BGraves,BRiven,BEzreal,BTahm Kench,BSyndra,RYasuo,RBraum,RCaitlyn,RWarwick,RKha'Zix
BGraves,BJarvan IV,BKog'Maw,BLulu,BYasuo,RShaco,RYorick,RJanna,ROrianna,RLucian
BLulu,BCaitlyn,BOlaf,BAhri,BJayce,RTwitch,RRyze,RDarius,RRengar,RSoraka
BLee Sin,BJayce,BJanna,BTwitch,BVarus,RVi,RJhin,RNami,RFiora,ROrianna
BJhin,BVeigar,BKindred,BSinged,BAnivia,RVarus,RRenekton,RLux,RNidalee,RNami
BMiss Fortune,BVladimir,BEkko,BNami,BOlaf,RJhin,RGraves,RRumble,RLulu,RXerath
BYasuo,BOlaf,BTahm Kench,BEzreal,BRyze,RLulu,RAshe,RGraves,RAnnie,RJax
BYasuo,BMalzahar,BEzreal,BRengar,BIrelia,ROlaf,RKatarina,RJhin,RLee Sin,RVeigar
BJayce,BLee Sin,BGragas,BBlitzcrank,BMiss Fortune,RNautilus,RMorgana,ROlaf,RViktor,RVarus
BBrand,BTeemo,BZed,BWarwick,BVarus,RCamille,RNami,RGangplank,REzreal,RTrundle
BJhin,BNautilus,BNami,BEzreal,BNidalee,RLee Sin,RAshe,RFiora,REkko,RMalzahar
BVolibear,BTaliyah,BLeona,BMiss Fortune,BTryndamere,RAshe,RCamille,RRenekton,REzreal,ROlaf
BJhin,BGragas,BTalon,BIvern,BQuinn,RZed,ROlaf,RCaitlyn,RThresh,RDarius
BGraves,BJhin,BJayce,BViktor,BKarma,RKha'Zix,RGragas,ROrianna,RBrand,RLucian
BEkko,BJax,BLee Sin,BCaitlyn,BBraum,RLeona,RTalon,RGraves,RRumble,RZiggs
BKalista,BTwisted Fate,BGalio,BWarwick,BGnar,RMalzahar,RRengar,RLucian,RAhri,RDarius
BKog'Maw,BLulu,BIvern,BRiven,BSwain,RDarius,RKayle,RTaliyah,RShaco,RLucian
BCaitlyn,BHecarim,BMaokai,BOrianna,BThresh,RSyndra,RBraum,RLucian,RNautilus,RTwitch
BEzreal,BTahm Kench,BVladimir,BElise,BSinged,RAnnie,RLulu,RJayce,RKarma,RLee Sin
BJayce,BShaco,BEkko,BKarma,BJhin,RLucian,RBlitzcrank,RLee Sin,RCamille,RVladimir
BShen,BSoraka,BLucian,BHecarim,BAnivia,RIvern,RRumble,REzreal,RLeona,RPoppy
BKarma,BTwisted Fate,BGragas,BJhin,BJayce,RSivir,RThresh,RGraves,RJax,ROrianna
BNami,BLucian,BHeimerdinger,BElise,BEkko,RBrand,RTwisted Fate,RJanna,RTristana,ROlaf
BRumble,BAhri,BLucian,BNami,BKha'Zix,RZac,RCaitlyn,RPantheon,RJanna,ROrianna
BAlistar,BRyze,BGangplank,BEzreal,BZac,RKog'Maw,RHecarim,RKarma,ROrianna,RMaokai
BKatarina,BSoraka,BEzreal,BHecarim,BGangplank,RKarma,RSivir,RGragas,RPantheon,RRiven
BOlaf,BEzreal,BTahm Kench,BKennen,BTwisted Fate,RBard,RLissandra,RZed,RCaitlyn,RHecarim
BKog'Maw,BShaco,BBrand,BKarma,BJayce,RPoppy,RNami,RIvern,RXerath,REzreal
BEzreal,BKha'Zix,BRumble,BNami,BZed,RPantheon,RAshe,RShaco,RSion,RRiven
BNami,BKatarina,BCamille,BXin Zhao,BCaitlyn,RJanna,RAshe,RKha'Zix,RRiven,RKassadin
BMaokai,BElise,BNami,BEzreal,BTalon,RRyze,RHecarim,RKarma,RMiss Fortune,RNautilus
BGraves,BWukong,BNautilus,BKarma,BEzreal,RJhin,ROlaf,RJanna,RQuinn,RSwain
BKatarina,BThresh,BEzreal,BRengar,BRenekton,RLee Sin,RRumble,RAnnie,RTaric,RJhin
BKarma,BCassiopeia,BGraves,BJhin,BRumble,RVarus,RJanna,RYasuo,RElise,RSyndra
BKarma,BDarius,BRiven,BThresh,BCaitlyn,RLee Sin,RJhin,RGnar,RCorki,RMalzahar
BMorgana,BEkko,BTalon,BJhin,BLee Sin,RVarus,RKarma,RFizz,RJayce,RNidalee
BDraven,BLee Sin,BJanna,BVel'Koz,BGalio,RAnivia,RKha'Zix,RBraum,RTwitch,RWarwick
BLee Sin,BQuinn,BEzreal,BNami,BViktor,RBraum,RSyndra,RKennen,RKog'Maw,RGragas
BGalio,BKarma,BLucian,BNami,BZac,RShaco,RLulu,RKassadin,RVarus,RKled
BFiddlesticks,BKalista,BVel'Koz,BKayle,BIvern,RAshe,REkko,RRenekton,RLee Sin,REzreal
BOlaf,BAnnie,BLulu,BKog'Maw,BCassiopeia,RTalon,RBrand,RCaitlyn,RTaliyah,RGragas
BZed,BShaco,BBrand,BAatrox,BLucian,RElise,RCamille,RVladimir,RBlitzcrank,REzreal
BMorgana,BLucian,BKarma,BRenekton,BRumble,RWarwick,RBlitzcrank,RVarus,RGnar,RKassadin
BLux,BIrelia,BNami,BHecarim,BCaitlyn,RTryndamere,RKindred,RKatarina,RKog'Maw,RLulu
BEzreal,BAhri,BLulu,BShaco,BRenekton,RHeimerdinger,RGalio,RSyndra,RLucian,RNami
BKarma,BDraven,BLee Sin,BAshe,BViktor,RYasuo,RVladimir,RLulu,RShaco,REzreal
BMiss Fortune,BAurelion Sol,BZyra,BZed,BGragas,RMalzahar,RTeemo,RKarma,RShyvana,RJhin
BMiss Fortune,BShaco,BNautilus,BSyndra,BTaric,RLucian,RMalzahar,RJax,RKatarina,RHecarim
BKennen,BLucian,BVladimir,BBrand,BOlaf,RNautilus,RDraven,RMiss Fortune,RSyndra,RLee Sin
BTwisted Fate,BMalzahar,BEkko,BLucian,BLee Sin,RSivir,RZac,RBard,RSyndra,RGangplank
BMalzahar,BGraves,BTalon,BKalista,BFizz,RRiven,RVarus,RGragas,RBraum,RKatarina
BRenekton,BEzreal,BTwisted Fate,BLee Sin,BZyra,RKassadin,RRengar,RJayce,RLulu,RZiggs
BVi,BNautilus,BAshe,BNami,BTwisted Fate,RLulu,RAhri,RElise,RKog'Maw,RFiora
BLucian,BNautilus,BKha'Zix,BThresh,BOrianna,RRumble,RTwisted Fate,RMorgana,RLee Sin,RVayne
BLee Sin,BKassadin,BBlitzcrank,BCamille,BMiss Fortune,RAurelion Sol,ROlaf,RGalio,RKarma,RLucian
BThresh,BVladimir,BRiven,BNidalee,BTwitch,RShaco,RZyra,RSyndra,RRenekton,REzreal
BCaitlyn,BLeBlanc,BNami,BGnar,BGragas,ROlaf,RTwisted Fate,RZiggs,RLulu,RTeemo
BKog'Maw,BKled,BRengar,BKatarina,BMalzahar,RJhin,RGragas,RJanna,RRumble,RRyze
BKled,BBard,BVladimir,BEzreal,BElise,RCaitlyn,RVel'Koz,RLulu,RLee Sin,RGragas
BTaliyah,BXin Zhao,BEzreal,BKarma,BGangplank,RVladimir,RThresh,RKalista,RShen,RGragas
BOrianna,BIvern,BLucian,BGragas,BNami,RGnar,RLulu,RCaitlyn,RLissandra,RLee Sin
BJarvan IV,BKog'Maw,BTaric,BZed,BSyndra,RRumble,RLucian,RLee Sin,RVel'Koz,RMorgana
BZac,BKarma,BPantheon,BCaitlyn,BTwisted Fate,RLucian,RKatarina,RWukong,RNami,RTryndamere
BKarma,BNunu,BLucian,BRenekton,BJayce,RJinx,RMalzahar,RVladimir,RGragas,RGangplank
BSyndra,BSinged,BElise,BNami,BCaitlyn,RLee Sin,RLulu,RJayce,RTwisted Fate,RJinx
BSyndra,BRenekton,BElise,BCaitlyn,BKarma,RKatarina,RMalzahar,RCamille,RWarwick,RTristana
BSyndra,BMalzahar,BRenekton,BJhin,BRek'Sai,RZiggs,RVladimir,RLee Sin,RThresh,RKatarina
BLucian,BVel'Koz,BLulu,BIvern,BRiven,RRumble,RKha'Zix,RJayce,RKarma,RAshe
BEzreal,BKarma,BKennen,BHecarim,BTwisted Fate,RVladimir,RGragas,RGnar,RAshe,RBrand
BVladimir,BLee Sin,BKarma,BShen,BDraven,RKha'Zix,RKled,REzreal,RNami,RVel'Koz
BDraven,BKarma,BOlaf,BMaokai,BZed,RGangplank,RLulu,RElise,ROrianna,RKog'Maw
BNami,BJarvan IV,BGragas,BLucian,BVladimir,RCassiopeia,RLee Sin,RVel'Koz,RRenekton,REzreal
BEzreal,BMalphite,BKarma,BPoppy,BKha'Zix,RBard,RRiven,RGragas,RSivir,RZed
